repo,tstart,tstop,status,is_domi,max_co,repo_type,num_com,num_dvpr,num_cmt
ui-cookiecutter,15,16,0,1,1,5,1,2,21
ui-cookiecutter,14,15,0,1,1,5,1,1,13
ui-cookiecutter,13,14,0,1,0.8,5,4,4,15
ui-cookiecutter,12,13,0,1,0.666666667,5,3,4,6
ui-cookiecutter,11,12,0,1,0.444444444,5,4,5,9
ui-cookiecutter,10,11,0,1,0.6,5,3,3,5
ui-cookiecutter,9,10,0,0,0.25,5,7,7,8
ui-cookiecutter,8,9,0,1,1,5,1,1,2
ui-cookiecutter,7,8,0,1,0.657894737,5,4,5,38
searchlight-specs,17,18,0,1,1,2,1,1,1
searchlight-specs,16,17,0,1,1,2,1,1,1
searchlight-specs,15,16,0,1,1,2,1,1,1
searchlight-specs,14,15,0,1,1,2,1,1,1
searchlight-specs,13,14,0,1,1,2,1,1,1
searchlight-specs,12,13,0,1,1,2,1,2,2
golang-client,15,16,1,1,0.8,3,2,2,5
golang-client,14,15,0,1,1,3,1,1,5
golang-client,13,14,0,0,0.416666667,3,4,4,12
golang-client,12,13,0,1,1,3,1,1,1
golang-client,10,11,1,1,0.666666667,3,3,3,6
golang-client,9,10,0,1,0.857142857,3,2,2,7
openstack-specs,11,12,1,1,1,2,1,2,2
openstack-specs,10,11,0,1,1,2,1,1,1
stacklight-integration-tests,15,16,1,1,1,5,1,2,3
stacklight-integration-tests,14,15,0,1,0.875,5,2,8,24
stacklight-integration-tests,13,14,0,1,0.940677966,5,2,8,118
osc-placement,17,18,0,0,0.333333333,5,5,9,15
osc-placement,16,17,0,1,0.5,5,3,4,8
osc-placement,15,16,0,1,1,5,1,1,1
cue,17,18,0,1,1,1,1,1,1
cue,13,14,1,0,0.333333333,1,3,3,3
cue,12,13,0,0,0.25,1,9,18,40
cue,11,12,0,1,0.47826087,1,5,12,69
cue,10,11,0,1,0.604395604,1,5,9,91
puppet-aodh,17,18,0,0,0.3125,0,9,13,32
puppet-aodh,16,17,0,0,0.384615385,0,4,5,13
puppet-aodh,15,16,0,0,0.457142857,0,6,10,35
puppet-aodh,14,15,0,0,0.4375,0,5,9,16
puppet-aodh,13,14,0,1,0.487179487,0,6,13,39
puppet-aodh,12,13,0,1,0.806451613,0,4,10,31
puppet-aodh,11,12,0,1,1,0,1,1,1
merlin,12,13,1,1,1,1,1,1,1
merlin,11,12,0,1,0.787878788,1,2,4,33
merlin,10,11,0,1,1,1,1,2,31
merlin,9,10,0,1,1,1,1,1,19
snap-cinder,15,16,1,1,1,0,1,2,5
fuel-ccp-heat,15,16,1,1,0.666666667,0,2,2,3
fuel-ccp-heat,14,15,0,1,0.727272727,0,2,9,22
fuel-ccp-heat,13,14,0,1,0.7,0,2,5,10
django-openstack-auth-kerberos,14,15,1,1,1,1,1,1,2
django-openstack-auth-kerberos,12,13,1,0,0.5,1,2,2,2
django-openstack-auth-kerberos,11,12,0,1,1,1,1,1,1
django-openstack-auth-kerberos,10,11,0,1,1,1,1,1,4
murano-apps,14,15,1,0,0.5,1,2,2,2
murano-apps,13,14,0,1,0.92,1,4,14,50
murano-apps,12,13,0,1,0.909090909,1,3,8,22
murano-apps,11,12,0,1,0.944444444,1,3,13,36
murano-apps,10,11,0,1,0.933333333,1,4,10,60
fuel-plugin-murano-tests,15,16,1,0,0.5,0,2,2,2
fuel-plugin-murano-tests,14,15,0,1,0.833333333,0,2,6,12
fuel-plugin-murano-tests,13,14,0,1,1,0,1,5,20
openstack-ansible-haproxy_server,17,18,0,1,0.4375,0,9,11,16
openstack-ansible-haproxy_server,16,17,0,1,0.727272727,0,4,7,11
openstack-ansible-haproxy_server,15,16,0,0,0.416666667,0,6,14,24
openstack-ansible-haproxy_server,14,15,0,1,0.545454545,0,6,11,22
openstack-ansible-haproxy_server,13,14,0,1,0.619047619,0,8,11,21
openstack-ansible-haproxy_server,12,13,0,1,0.6,0,3,3,5
openstack-ansible-haproxy_server,11,12,0,0,0.454545455,0,4,5,11
solar,13,14,1,1,0.666666667,0,3,6,12
solar,12,13,0,1,0.798903108,0,5,16,547
solar,11,12,0,1,0.819951338,0,3,9,822
solar,10,11,0,1,0.845070423,0,2,5,142
tripleo-repos,17,18,0,1,0.714285714,0,3,4,7
tripleo-repos,16,17,0,1,1,0,1,4,5
tripleo-repos,15,16,0,1,0.6,0,2,3,5
tripleo-repos,14,15,0,1,1,0,1,1,10
tripleo-repos,13,14,0,1,1,0,1,1,11
zaqar,17,18,0,0,0.266666667,1,10,18,30
zaqar,16,17,0,0,0.262295082,1,13,27,61
zaqar,15,16,0,0,0.325301205,1,11,28,83
zaqar,14,15,0,0,0.239130435,1,10,15,46
zaqar,13,14,0,0,0.233766234,1,14,23,77
zaqar,12,13,0,0,0.385542169,1,14,24,83
zaqar,11,12,0,0,0.348837209,1,13,27,129
zaqar,10,11,0,1,0.5,1,8,21,68
zaqar,9,10,0,1,0.477124183,1,13,27,153
zaqar,8,9,0,0,0.395522388,1,11,33,134
zaqar,7,8,0,1,0.735682819,1,6,17,227
zaqar,6,7,0,1,0.673076923,1,2,4,52
manila-image-elements,17,18,0,1,1,1,1,1,1
manila-image-elements,16,17,0,1,1,1,1,1,1
manila-image-elements,15,16,0,1,0.6,1,4,6,10
manila-image-elements,14,15,0,1,0.571428571,1,4,5,7
manila-image-elements,13,14,0,1,0.75,1,2,3,4
manila-image-elements,12,13,0,1,0.666666667,1,3,5,9
manila-image-elements,11,12,0,1,0.923076923,1,2,2,13
fuel-plugin-calico,13,14,1,1,1,0,1,1,1
fuel-plugin-calico,12,13,0,1,0.857142857,0,2,2,7
fuel-plugin-calico,11,12,0,1,1,0,1,1,5
puppet-senlin,17,18,0,0,0.428571429,0,4,6,7
fuel-plugin-cinder-gcs,13,14,1,1,1,0,1,5,20
project-team-guide,17,18,0,0,0.230769231,2,7,10,13
project-team-guide,16,17,0,0,0.333333333,2,5,5,6
project-team-guide,15,16,0,0,0.428571429,2,5,6,14
project-team-guide,14,15,0,0,0.428571429,2,4,6,7
project-team-guide,13,14,0,0,0.333333333,2,5,5,6
project-team-guide,12,13,0,0,0.294117647,2,7,9,17
project-team-guide,11,12,0,0,0.4,2,5,5,10
tripleo-puppet-elements,17,18,0,1,0.75,0,4,7,12
tripleo-puppet-elements,16,17,0,1,0.875,0,2,7,8
tripleo-puppet-elements,15,16,0,1,0.933333333,0,2,12,15
tripleo-puppet-elements,14,15,0,1,0.714285714,0,4,10,14
tripleo-puppet-elements,13,14,0,1,0.933333333,0,2,13,15
tripleo-puppet-elements,12,13,0,1,0.769230769,0,2,8,13
tripleo-puppet-elements,11,12,0,1,0.714285714,0,2,5,7
tripleo-puppet-elements,10,11,0,1,0.954545455,0,2,9,22
tripleo-puppet-elements,9,10,0,1,1,0,1,1,1
os-ken,17,18,0,1,0.464285714,3,4,6,28
os-ken,16,17,0,1,0.8,3,5,10,55
os-ken,15,16,0,1,0.907692308,3,3,10,65
os-ken,14,15,0,1,0.9,3,4,7,130
os-ken,13,14,0,1,0.870229008,3,5,17,131
os-ken,12,13,0,1,0.610294118,3,5,14,136
os-ken,11,12,0,1,0.538888889,3,6,16,180
os-ken,10,11,0,0,0.384057971,3,6,22,138
os-ken,9,10,0,0,0.428571429,3,7,25,252
os-ken,8,9,0,1,0.456090652,3,6,16,353
os-ken,7,8,0,1,0.674285714,3,5,18,350
os-ken,6,7,0,0,0.458100559,3,5,18,179
os-ken,5,6,0,1,0.855555556,3,4,8,180
os-ken,4,5,0,1,0.575757576,3,3,4,66
fuel-plugin-kafka,15,16,1,1,1,0,1,2,4
fuel-plugin-kafka,14,15,0,1,1,0,1,1,1
fuel-plugin-kafka,13,14,0,1,1,0,1,3,5
keystoneauth,17,18,0,1,0.535714286,1,8,11,28
keystoneauth,16,17,0,0,0.333333333,1,7,8,21
keystoneauth,15,16,0,0,0.397260274,1,15,19,73
keystoneauth,14,15,0,0,0.269230769,1,13,18,26
keystoneauth,13,14,0,0,0.243243243,1,14,31,74
keystoneauth,12,13,0,1,0.534482759,1,13,25,58
keystoneauth,11,12,0,1,0.519230769,1,12,20,104
keystoneauth,10,11,0,1,0.5,1,10,14,56
keystoneauth,9,10,0,1,0.507042254,1,11,15,71
keystoneauth,8,9,0,1,0.529411765,1,11,14,51
keystoneauth,7,8,0,0,0.1875,1,14,20,48
keystoneauth,6,7,0,0,0.210526316,1,12,15,19
keystoneauth,5,6,0,0,0.166666667,1,8,9,12
keystoneauth,4,5,0,0,0.25,1,7,9,12
fuel-devops,17,18,0,1,0.8,0,2,3,5
fuel-devops,16,17,0,1,0.666666667,0,3,5,6
fuel-devops,15,16,0,1,0.96,0,2,10,25
fuel-devops,14,15,0,1,0.888888889,0,3,7,18
fuel-devops,13,14,0,1,1,0,1,10,122
fuel-devops,12,13,0,1,0.944444444,0,4,17,54
fuel-devops,11,12,0,1,1,0,1,12,36
fuel-devops,10,11,0,1,1,0,1,9,32
fuel-devops,9,10,0,1,1,0,1,10,18
fuel-devops,8,9,0,1,0.814814815,0,2,6,27
fuel-devops,7,8,0,1,0.815789474,0,2,5,38
fuel-devops,6,7,0,1,1,0,1,4,63
fuel-devops,5,6,0,1,1,0,1,5,82
os-apply-config,17,18,0,0,0.25,3,4,4,4
os-apply-config,16,17,0,1,0.6,3,2,4,5
os-apply-config,15,16,0,1,1,3,1,1,1
os-apply-config,14,15,0,1,0.666666667,3,2,2,3
os-apply-config,12,13,1,1,1,3,1,1,1
os-apply-config,10,11,1,1,0.75,3,2,5,8
os-apply-config,9,10,0,1,0.5,3,4,6,6
os-apply-config,8,9,0,0,0.375,3,5,9,16
os-apply-config,7,8,0,1,0.818181818,3,3,5,22
os-apply-config,6,7,0,1,0.770833333,3,3,3,48
charm-plumgrid-edge,13,14,1,1,0.866666667,0,2,5,30
charm-plumgrid-edge,12,13,0,1,1,0,1,3,26
charm-plumgrid-edge,11,12,0,1,0.947368421,0,2,5,19
fuel-nailgun-extension-iac,14,15,1,1,0.939393939,0,3,4,33
fuel-nailgun-extension-iac,13,14,0,1,0.96969697,0,2,3,33
fuel-library,15,16,1,1,0.930232558,0,3,13,43
fuel-library,14,15,0,1,0.877300613,0,8,44,163
fuel-library,13,14,0,1,0.974025974,0,6,55,462
fuel-library,12,13,0,1,0.972361809,0,9,75,796
fuel-library,11,12,0,1,0.975422427,0,5,73,651
fuel-library,10,11,0,1,0.947876448,0,6,60,518
fuel-library,9,10,0,1,0.938931298,0,7,51,393
fuel-library,8,9,0,1,0.93059126,0,3,31,389
fuel-library,7,8,0,1,0.979639781,0,3,36,1277
fuel-library,6,7,0,1,0.905628198,0,5,28,1759
fuel-library,5,6,0,0,0.318600368,0,12,48,543
fuel-library,4,5,0,1,0.730337079,0,3,12,178
fuel-library,3,4,0,1,0.568807339,0,4,12,218
fuel-library,2,3,0,1,1,0,1,1,10
vitrage-tempest-plugin,17,18,0,1,0.782608696,1,5,9,23
vitrage-tempest-plugin,16,17,0,1,0.782608696,1,6,11,46
vitrage-tempest-plugin,15,16,0,1,0.791666667,1,4,9,24
vitrage-tempest-plugin,14,15,0,1,0.842105263,1,4,7,19
vitrage-tempest-plugin,13,14,0,1,0.911764706,1,2,6,34
vitrage-tempest-plugin,12,13,0,1,1,1,1,4,12
fuel-plugin-xenserver,15,16,1,1,1,0,1,2,13
fuel-plugin-xenserver,14,15,0,1,1,0,1,3,12
fuel-plugin-xenserver,13,14,0,1,1,0,1,4,50
fuel-plugin-xenserver,12,13,0,1,1,0,1,3,23
fuel-plugin-xenserver,11,12,0,1,1,0,1,2,64
packstack,17,18,0,0,0.416666667,0,4,7,12
packstack,16,17,0,1,0.84,0,4,10,25
packstack,15,16,0,1,0.756756757,0,7,13,37
packstack,14,15,0,1,0.853658537,0,6,15,41
packstack,13,14,0,1,0.916666667,0,5,13,72
packstack,12,13,0,1,0.914634146,0,8,17,82
packstack,11,12,0,1,0.953125,0,4,14,64
packstack,10,11,0,1,0.774193548,0,6,21,124
packstack,9,10,0,1,0.953488372,0,6,21,129
packstack,8,9,0,1,0.966386555,0,3,18,119
packstack,7,8,0,1,0.947761194,0,3,20,134
packstack,6,7,0,1,0.890350877,0,2,11,228
packstack,5,6,0,1,0.986842105,0,2,10,76
packstack,4,5,0,1,1,0,1,9,26
fuel-plugin-opendaylight,15,16,1,1,1,0,1,1,1
fuel-plugin-opendaylight,14,15,0,0,0.363636364,0,4,4,11
fuel-plugin-opendaylight,13,14,0,0,0.458333333,0,4,6,24
fuel-plugin-opendaylight,12,13,0,1,0.80952381,0,2,2,21
fuel-plugin-opendaylight,11,12,0,1,1,0,1,1,12
charm-barbican-softhsm,17,18,0,1,0.5,0,4,5,6
charm-barbican-softhsm,16,17,0,1,0.833333333,0,2,4,6
charm-barbican-softhsm,15,16,0,1,1,0,1,4,5
charm-barbican-softhsm,14,15,0,1,1,0,1,1,4
charm-barbican-softhsm,13,14,0,1,1,0,1,2,7
snap-tempest,14,15,1,1,1,0,1,1,1
fuel-ccp-entrypoint,15,16,1,1,0.6,0,2,3,5
fuel-ccp-entrypoint,14,15,0,1,0.615384615,0,2,9,26
fuel-ccp-entrypoint,13,14,0,1,0.545454545,0,2,6,22
docker-machine-openstack,15,16,1,1,1,5,1,1,4
docker-machine-openstack,13,14,1,0,0.333333333,5,3,3,3
docker-machine-openstack,12,13,0,1,0.928571429,5,2,8,14
docker-machine-openstack,11,12,0,1,0.636363636,5,4,8,11
docker-machine-openstack,10,11,0,0,0.387096774,5,4,8,31
fuel-plugin-zabbix-monitoring-extreme-networks,14,15,1,1,1,0,1,1,3
fuel-plugin-zabbix-monitoring-extreme-networks,13,14,0,1,1,0,1,1,5
fuel-plugin-zabbix-monitoring-extreme-networks,12,13,0,1,0.666666667,0,3,3,9
fuel-plugin-zabbix-monitoring-extreme-networks,11,12,0,1,1,0,1,2,5
sahara-specs,17,18,0,1,0.833333333,1,2,4,6
sahara-specs,16,17,0,1,1,1,1,1,2
sahara-specs,15,16,0,0,0.5,1,2,2,2
sahara-specs,14,15,0,1,1,1,1,1,1
sahara-specs,13,14,0,0,0.5,1,2,2,2
sahara-specs,12,13,0,0,0.333333333,1,4,5,6
sahara-specs,11,12,0,1,0.5,1,3,6,6
sahara-specs,10,11,0,1,0.736842105,1,3,6,19
sahara-specs,9,10,0,1,0.692307692,1,4,5,13
mox3,17,18,0,1,0.625,4,3,4,8
mox3,16,17,0,1,1,4,1,2,3
mox3,15,16,0,0,0.4,4,3,4,5
mox3,14,15,0,0,0.2,4,5,5,5
mox3,13,14,0,1,1,4,1,1,1
mox3,12,13,0,1,1,4,1,1,1
mox3,11,12,0,0,0.5,4,2,2,2
mox3,7,8,1,1,1,4,1,1,6
mox3,5,6,1,1,1,4,1,2,28
fuel-ccp-ironic,15,16,1,0,0.5,0,2,2,4
fuel-ccp-ironic,14,15,0,1,0.833333333,0,2,5,6
fuel-plugin-ceilometer-redis,13,14,1,1,1,0,1,4,8
fuel-plugin-ceilometer-redis,12,13,0,1,0.8,0,3,6,10
fuel-plugin-ceilometer-redis,11,12,0,1,1,0,1,1,1
charm-plumgrid-gateway,13,14,1,1,0.875,0,2,3,16
charm-plumgrid-gateway,12,13,0,1,1,0,1,2,18
charm-plumgrid-gateway,11,12,0,1,1,0,1,5,15
xstatic-bootstrap-datepicker,11,12,1,0,0.5,0,2,2,2
xstatic-bootstrap-datepicker,9,10,1,1,1,0,1,1,1
karma-subunit-reporter,13,14,1,1,1,5,1,1,5
openstack-ansible-openstack_openrc,17,18,0,0,0.333333333,0,5,8,9
openstack-ansible-openstack_openrc,16,17,0,1,0.6,0,3,4,5
openstack-ansible-openstack_openrc,15,16,0,0,0.444444444,0,4,5,9
openstack-ansible-openstack_openrc,14,15,0,1,0.666666667,0,3,7,9
openstack-ansible-openstack_openrc,13,14,0,1,0.583333333,0,7,11,24
openstack-ansible-openstack_openrc,12,13,0,1,0.75,0,2,3,4
openstack-ansible-openstack_openrc,11,12,0,1,1,0,1,3,3
charm-neutron-api-genericswitch,16,17,1,1,1,0,1,1,10
python-meteosclient,15,16,1,1,0.6,3,2,3,5
python-meteosclient,14,15,0,1,1,3,1,2,8
fuel-plugin-dynatrace,14,15,1,1,0.571428571,0,2,2,28
fuel-plugin-dynatrace,13,14,0,1,1,0,1,1,28
kwapi,14,15,1,1,0.666666667,1,2,3,3
kwapi,12,13,1,0,0.5,1,2,2,2
kwapi,8,9,1,1,1,1,1,1,7
kwapi,7,8,0,1,0.875,1,2,2,16
kwapi,6,7,0,1,0.96969697,1,2,2,33
xstatic-magic-search,11,12,1,0,0.5,0,2,2,2
xstatic-magic-search,10,11,0,1,1,0,1,1,1
openstack-ansible-specs,17,18,0,0,0.333333333,0,3,3,3
openstack-ansible-specs,16,17,0,1,0.666666667,0,2,2,3
openstack-ansible-specs,15,16,0,1,0.666666667,0,2,2,3
openstack-ansible-specs,14,15,0,1,0.5,0,3,3,4
openstack-ansible-specs,13,14,0,1,0.6,0,3,4,5
openstack-ansible-specs,12,13,0,0,0.5,0,2,2,2
openstack-ansible-specs,11,12,0,1,0.833333333,0,2,5,6
openstack-chef-specs,13,14,1,1,1,0,1,1,1
openstack-chef-specs,11,12,1,1,0.5,0,3,4,4
openstack-chef-specs,9,10,1,1,1,0,1,1,1
project-navigator-data,17,18,0,1,1,2,1,1,1
project-navigator-data,15,16,1,0,0.5,2,2,2,2
python-zunclient,17,18,0,0,0.31372549,3,8,16,51
python-zunclient,16,17,0,0,0.307692308,3,9,14,39
python-zunclient,15,16,0,1,0.505882353,3,13,21,85
python-zunclient,14,15,0,0,0.255813953,3,11,12,43
python-zunclient,13,14,0,0,0.25,3,5,6,8
puppet-cinder,17,18,0,0,0.272727273,0,9,16,33
puppet-cinder,16,17,0,0,0.322580645,0,9,15,31
puppet-cinder,15,16,0,0,0.4,0,7,12,40
puppet-cinder,14,15,0,1,0.464285714,0,9,14,28
puppet-cinder,13,14,0,1,0.430769231,0,13,29,65
puppet-cinder,12,13,0,0,0.345454545,0,12,21,55
puppet-cinder,11,12,0,1,0.508474576,0,11,23,59
puppet-cinder,10,11,0,1,0.487179487,0,14,21,39
puppet-cinder,9,10,0,1,0.481481481,0,12,21,27
puppet-cinder,8,9,0,0,0.4,0,10,15,30
puppet-cinder,7,8,0,0,0.333333333,0,10,18,36
puppet-cinder,6,7,0,1,0.642857143,0,5,7,28
puppet-cinder,5,6,0,1,1,0,1,1,2
ansible-config_template,17,18,0,1,0.578947368,0,7,10,19
ossa,17,18,0,0,0.5,2,2,2,2
ossa,16,17,0,0,0.5,2,2,2,4
ossa,15,16,0,1,0.666666667,2,2,2,3
ossa,14,15,0,0,0.333333333,2,3,3,3
ossa,13,14,0,0,0.333333333,2,4,4,9
ossa,12,13,0,1,0.714285714,2,2,2,7
ossa,11,12,0,1,0.7,2,3,3,10
ossa,10,11,0,1,0.8,2,3,3,20
ossa,9,10,0,1,1,2,1,1,6
manila-specs,17,18,0,0,0.4,1,4,4,5
manila-specs,16,17,0,1,1,1,1,1,4
manila-specs,15,16,0,1,0.666666667,1,4,4,9
manila-specs,14,15,0,0,0.5,1,2,3,4
manila-specs,13,14,0,1,0.75,1,2,2,4
neutron-lbaas,17,18,0,0,0.2,1,16,20,35
neutron-lbaas,16,17,0,0,0.27027027,1,18,21,37
neutron-lbaas,15,16,0,0,0.157894737,1,19,32,57
neutron-lbaas,14,15,0,0,0.166666667,1,19,27,36
neutron-lbaas,13,14,0,0,0.182692308,1,23,51,104
neutron-lbaas,12,13,0,0,0.152380952,1,22,49,105
neutron-lbaas,11,12,0,0,0.178571429,1,19,43,112
neutron-lbaas,10,11,0,0,0.3046875,1,20,44,128
neutron-lbaas,9,10,0,0,0.269230769,1,25,47,78
neutron-lbaas,8,9,0,0,0.229508197,1,24,39,61
neutron-lbaas,7,8,0,0,0.186666667,1,20,38,75
neutron-lbaas,6,7,0,0,0.333333333,1,9,14,18
oslo.privsep,17,18,0,1,0.666666667,2,4,5,9
oslo.privsep,16,17,0,1,0.571428571,2,4,5,7
oslo.privsep,15,16,0,0,0.25,2,7,9,12
oslo.privsep,14,15,0,0,0.25,2,4,4,4
oslo.privsep,13,14,0,0,0.375,2,8,11,16
oslo.privsep,12,13,0,1,0.470588235,2,9,10,17
anvil,14,15,1,1,1,0,1,1,2
anvil,13,14,0,1,0.666666667,0,3,4,6
anvil,12,13,0,0,0.5,0,2,2,2
anvil,11,12,0,1,0.685714286,0,3,3,35
anvil,10,11,0,0,0.431818182,0,8,12,44
anvil,9,10,0,1,0.6,0,5,6,40
anvil,8,9,0,1,0.715517241,0,5,9,116
anvil,7,8,0,1,0.803212851,0,2,9,249
anvil,6,7,0,1,0.947019868,0,4,11,151
anvil,5,6,0,1,0.957081545,0,3,5,466
anvil,4,5,0,1,0.897512438,0,5,14,1005
charm-rabbitmq-server,17,18,0,1,0.8,0,3,6,10
charm-rabbitmq-server,16,17,0,1,0.941176471,0,2,10,17
charm-rabbitmq-server,15,16,0,1,1,0,1,10,15
charm-rabbitmq-server,14,15,0,1,0.833333333,0,3,6,12
charm-rabbitmq-server,13,14,0,1,1,0,1,4,20
charm-rabbitmq-server,12,13,0,1,1,0,1,8,33
charm-rabbitmq-server,11,12,0,1,1,0,1,7,55
charm-rabbitmq-server,10,11,0,1,0.93258427,0,2,14,89
charm-rabbitmq-server,9,10,0,1,0.791666667,0,2,12,72
charm-rabbitmq-server,8,9,0,1,1,0,1,8,209
charm-rabbitmq-server,7,8,0,1,1,0,1,3,11
charm-rabbitmq-server,6,7,0,1,0.931818182,0,2,5,44
charm-rabbitmq-server,5,6,0,1,0.571428571,0,3,4,7
charm-rabbitmq-server,4,5,0,1,0.769230769,0,2,2,13
charm-rabbitmq-server,3,4,0,1,1,0,1,1,10
ceilometer-powervm,17,18,0,1,0.444444444,1,5,6,9
ceilometer-powervm,16,17,0,1,0.8,1,2,3,5
ceilometer-powervm,15,16,0,1,0.5,1,4,7,8
ceilometer-powervm,14,15,0,1,0.625,1,4,6,8
ceilometer-powervm,13,14,0,1,0.714285714,1,3,6,7
ceilometer-powervm,12,13,0,1,0.75,1,5,9,16
ceilometer-powervm,11,12,0,1,1,1,1,3,12
ceilometer-powervm,10,11,0,1,1,1,1,3,5
designate-specs,14,15,1,0,0.333333333,1,3,3,3
designate-specs,13,14,0,0,0.5,1,2,2,2
designate-specs,12,13,0,1,1,1,1,1,1
designate-specs,11,12,0,1,1,1,1,1,1
designate-specs,9,10,1,1,0.6,1,3,4,5
python-novaclient,17,18,0,0,0.433333333,3,8,14,30
python-novaclient,16,17,0,0,0.375,3,14,18,40
python-novaclient,15,16,0,0,0.369047619,3,19,32,84
python-novaclient,14,15,0,0,0.296875,3,15,24,64
python-novaclient,13,14,0,0,0.275,3,15,38,80
python-novaclient,12,13,0,0,0.253968254,3,20,58,126
python-novaclient,11,12,0,0,0.263157895,3,19,49,95
python-novaclient,10,11,0,0,0.266666667,3,26,48,90
python-novaclient,9,10,0,0,0.276923077,3,28,57,130
python-novaclient,8,9,0,0,0.270491803,3,25,61,122
python-novaclient,7,8,0,0,0.194244604,3,21,61,139
python-novaclient,6,7,0,0,0.131147541,3,30,64,122
python-novaclient,5,6,0,0,0.4,3,18,40,75
python-novaclient,4,5,0,1,0.475524476,3,20,43,143
python-novaclient,3,4,0,1,0.721854305,3,9,25,151
python-novaclient,2,3,0,1,0.96,3,2,2,25
vitrage-dashboard,17,18,0,1,0.642857143,1,4,8,14
vitrage-dashboard,16,17,0,1,0.454545455,1,6,8,11
vitrage-dashboard,15,16,0,1,0.705882353,1,5,11,17
vitrage-dashboard,14,15,0,1,0.619047619,1,7,12,21
vitrage-dashboard,13,14,0,1,0.583333333,1,4,7,24
vitrage-dashboard,12,13,0,1,1,1,1,4,26
openstack-chef-repo,17,18,0,0,0.5,0,2,2,2
xstatic-angular-gettext,12,13,1,0,0.5,0,2,2,2
oaktreemodel,14,15,1,1,1,3,1,1,6
mistral-lib,17,18,0,1,1,1,1,2,3
mistral-lib,16,17,0,1,0.571428571,1,3,4,7
mistral-lib,15,16,0,1,0.6,1,4,7,15
mistral-lib,14,15,0,1,0.666666667,1,2,3,3
mistral-lib,13,14,0,1,0.5,1,3,3,8
tuskar,12,13,1,1,1,1,1,1,1
tuskar,11,12,0,1,0.666666667,1,4,5,9
tuskar,10,11,0,1,0.793103448,1,5,11,29
tuskar,9,10,0,1,0.87755102,1,7,14,98
tuskar,8,9,0,1,0.658536585,1,7,23,82
tuskar,7,8,0,1,0.756906077,1,7,21,181
fuel-plugin-detach-database,13,14,1,1,1,0,1,2,4
fuel-plugin-detach-database,12,13,0,1,0.916666667,0,2,6,12
fuel-plugin-detach-database,11,12,0,1,0.666666667,0,3,5,6
freezer-tempest-plugin,17,18,0,0,0.333333333,1,3,3,3
freezer-tempest-plugin,16,17,0,1,0.75,1,2,2,4
osel,17,18,0,1,1,1,1,1,2
stx-ha,17,18,0,1,0.777777778,0,2,9,18
fuel-plugin-swiftstack,13,14,1,1,1,0,1,2,5
fuel-plugin-swiftstack,12,13,0,1,1,0,1,1,1
fuel-plugin-swiftstack,11,12,0,1,0.666666667,0,2,2,3
networking-6wind,17,18,0,1,1,1,1,1,5
networking-6wind,14,15,1,1,1,1,1,1,4
networking-6wind,13,14,0,1,0.75,1,2,2,4
networking-6wind,12,13,0,1,0.6,1,3,3,5
networking-6wind,11,12,0,1,0.923076923,1,2,3,13
ailuropoda,13,14,1,1,0.8,1,2,2,5
networking-onos,17,18,0,1,0.625,1,2,2,8
networking-onos,16,17,0,1,1,1,1,1,1
networking-onos,15,16,0,1,0.8,1,2,3,5
networking-onos,14,15,0,1,1,1,1,1,1
networking-onos,13,14,0,0,0.307692308,1,6,7,13
networking-onos,12,13,0,1,0.666666667,1,3,4,6
networking-onos,11,12,0,1,0.857142857,1,2,2,7
broadview-lib,14,15,1,1,1,1,1,2,2
broadview-lib,13,14,0,1,0.9375,1,2,3,16
broadview-lib,12,13,0,1,1,1,1,1,6
heat-cfntools,17,18,0,1,0.5,1,4,6,8
heat-cfntools,16,17,0,1,1,1,1,1,1
heat-cfntools,14,15,1,0,0.5,1,2,2,2
heat-cfntools,13,14,0,0,0.5,1,2,2,2
heat-cfntools,12,13,0,0,0.166666667,1,6,6,6
heat-cfntools,11,12,0,1,0.625,1,3,5,8
heat-cfntools,10,11,0,1,0.75,1,2,3,4
heat-cfntools,9,10,0,1,0.5,1,3,4,6
heat-cfntools,8,9,0,0,0.4,1,4,6,10
heat-cfntools,7,8,0,0,0.258064516,1,6,8,31
heat-cfntools,6,7,0,1,0.843137255,1,4,8,51
heat-cfntools,5,6,0,1,0.97826087,1,2,7,46
networking-bigswitch,17,18,0,1,0.785714286,1,4,5,28
networking-bigswitch,16,17,0,1,0.8,1,4,4,20
networking-bigswitch,15,16,0,0,0.382352941,1,5,6,68
networking-bigswitch,14,15,0,1,0.6,1,4,4,20
networking-bigswitch,13,14,0,1,0.625,1,4,5,24
networking-bigswitch,12,13,0,1,0.735294118,1,6,7,34
networking-bigswitch,11,12,0,1,0.583333333,1,5,6,24
networking-bigswitch,10,11,0,0,0.304347826,1,20,35,115
networking-bigswitch,9,10,0,0,0.269230769,1,19,35,78
networking-bigswitch,8,9,0,0,0.38028169,1,25,35,71
networking-bigswitch,7,8,0,0,0.163934426,1,19,31,61
networking-bigswitch,6,7,0,0,0.3,1,10,17,30
networking-bigswitch,5,6,0,0,0.266666667,1,10,11,15
networking-bigswitch,4,5,0,0,0.409090909,1,6,8,22
networking-bigswitch,2,3,0,1,1,1,1,1,2
networking-bigswitch,3,4,0,1,0.571428571,1,4,5,7
murano-dashboard,17,18,0,0,0.176470588,1,10,13,17
murano-dashboard,16,17,0,0,0.357142857,1,8,10,14
